url,routename,Bus Name,Bus Type,Departing Time,Duration,Reaching Time,Star Rating,Price,Seats Available,id
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,TSRTC - 9887,RAJDHANI (A.C. Semi Sleeper),00:10,06h 10m,06:20,2.8,480.0,35 Seats available,1
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,TSRTC - 31362,RAJDHANI (A.C. Semi Sleeper),00:30,05h 30m,06:00,3.2,480.0,35 Seats available,2
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,TSRTC - 42162,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",01:10,06h 10m,07:20,4.1,396.0,30 Seats available,3
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,TSRTC - 30710,RAJDHANI (A.C. Semi Sleeper),01:20,05h 40m,07:00,4.1,480.0,37 Seats available,4
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,TSRTC - 41510,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",01:30,05h 40m,07:10,4.0,396.0,31 Seats available,5
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,TSRTC - 42362,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",01:50,06h 10m,08:00,4.3,396.0,33 Seats available,6
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,TSRTC - 1590,RAJDHANI (A.C. Semi Sleeper),02:00,05h 40m,07:40,2.7,480.0,37 Seats available,7
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,TSRTC - 30910,GARUDA PLUS (VOLVO / BENZ A.C Multi Axle),02:15,05h 40m,07:55,3.1,533.0,41 Seats available,8
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,TSRTC - 1571,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",02:40,06h 05m,08:45,3.6,396.0,23 Seats available,9
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,TSRTC - 5966,RAJADHANI AC (CONVERTED METRO LUXURY),03:20,06h 05m,09:25,3.4,480.0,34 Seats available,10
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,TSRTC - 42762,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",03:30,06h 10m,09:40,4.1,396.0,31 Seats available,11
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,TSRTC - 41931,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",04:10,05h 00m,09:10,4.4,396.0,33 Seats available,12
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,TSRTC - 7621,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",04:15,05h 15m,09:30,4.5,396.0,31 Seats available,13
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,TSRTC - 42962,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",04:30,06h 10m,10:40,2.6,396.0,32 Seats available,14
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,TSRTC - 1887,RAJDHANI (A.C. Semi Sleeper),05:00,04h 30m,09:30,3.0,480.0,30 Seats available,15
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,TSRTC - 43162,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",05:10,06h 10m,11:20,3.6,396.0,33 Seats available,16
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,TSRTC - 43362,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",05:50,06h 05m,11:55,3.9,396.0,32 Seats available,17
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,TSRTC - 1549,RAJADHANI AC (CONVERTED METRO LUXURY),06:00,05h 40m,11:40,2.8,480.0,36 Seats available,18
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,TSRTC - 40577,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",06:30,04h 50m,11:20,3.7,396.0,29 Seats available,19
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,TSRTC - 42131,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",07:10,05h 00m,12:10,2.5,396.0,32 Seats available,20
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,TSRTC - 1596,RAJDHANI (A.C. Semi Sleeper),07:40,04h 35m,12:15,1.7,480.0,35 Seats available,21
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,TSRTC - 7693,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",08:00,05h 00m,13:00,4.4,396.0,31 Seats available,22
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,TSRTC - 31110,RAJDHANI (A.C. Semi Sleeper),08:40,05h 40m,14:20,3.3,480.0,35 Seats available,23
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,TSRTC - 4076,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",09:00,05h 45m,14:45,3.0,440.0,37 Seats available,24
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,TSRTC - 17162,eGARUDA,09:00,06h 10m,15:10,3.3,533.0,34 Seats available,25
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,TSRTC - 17962,eGARUDA,09:30,06h 10m,15:40,3.7,533.0,28 Seats available,26
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,TSRTC - 1648,RAJDHANI (A.C. Semi Sleeper),09:40,04h 20m,14:00,3.2,480.0,37 Seats available,27
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,TSRTC - 9923,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",09:50,06h 10m,16:00,4.1,396.0,33 Seats available,28
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,TSRTC - 9934,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",10:10,07h 10m,17:20,3.9,396.0,33 Seats available,29
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,TSRTC - 1892,RAJDHANI (A.C. Semi Sleeper),10:20,05h 55m,16:15,2.5,480.0,37 Seats available,30
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,TSRTC - 1464,RAJDHANI (A.C. Semi Sleeper),10:40,06h 10m,16:50,2.3,480.0,37 Seats available,31
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,TSRTC - 40131,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",11:00,05h 00m,16:00,4.0,396.0,33 Seats available,32
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,TSRTC - 2991,RAJDHANI (A.C. Semi Sleeper),11:20,05h 40m,17:00,1.8,480.0,37 Seats available,33
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,TSRTC - 40177,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",11:40,04h 40m,16:20,4.5,396.0,33 Seats available,34
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,TSRTC - 1805,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",11:45,05h 55m,17:40,1.9,440.0,33 Seats available,35
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,TSRTC - 1582,RAJDHANI (A.C. Semi Sleeper),12:10,04h 30m,16:40,3.2,480.0,34 Seats available,36
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,TSRTC - 40162,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",12:20,06h 10m,18:30,2.1,396.0,33 Seats available,37
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,TSRTC - 1468,RAJDHANI (A.C. Semi Sleeper),12:40,04h 30m,17:10,2.1,480.0,36 Seats available,38
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,TSRTC - 9945,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",13:00,06h 10m,19:10,2.7,396.0,33 Seats available,39
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,TSRTC - 1547,RAJDHANI (A.C. Semi Sleeper),13:00,06h 10m,19:10,1.7,480.0,36 Seats available,40
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,TSRTC - 18762,eGARUDA,13:30,06h 20m,19:50,2.8,533.0,35 Seats available,41
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,TSRTC - 40331,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",13:40,04h 50m,18:30,2.6,396.0,33 Seats available,42
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,TSRTC - 1600,RAJDHANI (A.C. Semi Sleeper),14:00,05h 40m,19:40,2.4,480.0,36 Seats available,43
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,TSRTC - 1432,RAJDHANI (A.C. Semi Sleeper),14:20,04h 55m,19:15,2.1,480.0,36 Seats available,44
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,TSRTC - 40362,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",14:20,06h 10m,20:30,3.6,396.0,32 Seats available,45
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,TSRTC - 1402,Rajdhani (AC Semi Sleeper 2+2),14:40,04h 50m,19:30,2.8,480.0,36 Seats available,46
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,TSRTC - 40562,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",14:50,06h 10m,21:00,3.7,396.0,32 Seats available,47
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,TSRTC - 30162,GARUDA PLUS (VOLVO / BENZ A.C Multi Axle),15:00,06h 00m,21:00,3.7,533.0,39 Seats available,48
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,TSRTC - 40110,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",15:10,06h 10m,21:20,4.1,396.0,33 Seats available,49
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,TSRTC - 1426,RAJDHANI (A.C. Semi Sleeper),15:20,04h 50m,20:10,1.9,480.0,37 Seats available,50
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,TSRTC - 40310,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",15:30,06h 10m,21:40,4.4,396.0,33 Seats available,51
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,TSRTC - 1102,RAJDHANI (A.C. Semi Sleeper),15:40,06h 00m,21:40,2.8,480.0,37 Seats available,52
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,TSRTC - 40531,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",15:50,05h 00m,20:50,4.7,396.0,33 Seats available,53
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,TSRTC - 12962,eGARUDA,16:00,06h 10m,22:10,3.7,533.0,34 Seats available,54
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,TSRTC - 40762,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",16:10,06h 10m,22:20,3.1,396.0,31 Seats available,55
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,TSRTC - 30362,RAJDHANI (A.C. Semi Sleeper),16:20,05h 40m,22:00,2.8,480.0,35 Seats available,56
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,TSRTC - 40510,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",16:30,06h 10m,22:40,2.3,396.0,33 Seats available,57
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,TSRTC - 1344,GARUDA PLUS (VOLVO / BENZ A.C Multi Axle),16:40,05h 55m,22:35,3.5,533.0,41 Seats available,58
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,TSRTC - 40130,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",16:50,04h 50m,21:40,3.3,396.0,33 Seats available,59
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,TSRTC - 12162,eGARUDA,17:00,06h 10m,23:10,3.4,533.0,33 Seats available,60
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,TSRTC - 40731,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",17:10,04h 40m,21:50,4.2,396.0,33 Seats available,61
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,TSRTC - 30562,GARUDA PLUS (VOLVO / BENZ A.C Multi Axle),17:20,05h 40m,23:00,3.8,533.0,41 Seats available,62
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,TSRTC - 97666,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",17:30,06h 10m,23:40,3.4,396.0,33 Seats available,63
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,TSRTC - 4080,RAJDHANI (A.C. Semi Sleeper),17:40,05h 40m,23:20,2.3,480.0,37 Seats available,64
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,TSRTC - 40962,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",17:50,04h 50m,22:40,3.7,396.0,33 Seats available,65
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,TSRTC - 1412,RAJDHANI (A.C. Semi Sleeper),18:00,05h 40m,23:40,2.8,480.0,27 Seats available,66
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,TSRTC - 7663,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",18:05,04h 50m,22:55,4.2,396.0,33 Seats available,67
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,TSRTC - 40931,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",18:10,04h 50m,23:00,2.3,396.0,33 Seats available,68
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,TSRTC - 30762,GARUDA PLUS (VOLVO / BENZ A.C Multi Axle),18:20,04h 30m,22:50,3.6,533.0,36 Seats available,69
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,TSRTC - 7772,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",18:30,05h 45m,00:15,3.4,352.0,31 Seats available,70
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,TSRTC - 40910,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",18:30,06h 05m,00:35,4.2,396.0,32 Seats available,71
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,TSRTC - 41162,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",18:50,06h 10m,01:00,4.7,396.0,33 Seats available,72
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,TSRTC - 1592,RAJADHANI AC (CONVERTED METRO LUXURY),19:00,05h 35m,00:35,1.7,480.0,36 Seats available,73
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,TSRTC - 41131,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:10,05h 30m,00:40,3.6,396.0,33 Seats available,74
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,TSRTC - 30110,GARUDA PLUS (VOLVO / BENZ A.C Multi Axle),19:20,05h 40m,01:00,3.8,533.0,41 Seats available,75
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,TSRTC - 41110,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:30,06h 10m,01:40,3.5,396.0,33 Seats available,76
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,TSRTC - 30962,RAJDHANI (A.C. Semi Sleeper),19:30,06h 30m,02:00,2.7,480.0,38 Seats available,77
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,TSRTC - 1448,GARUDA PLUS (VOLVO / BENZ A.C Multi Axle),19:40,05h 40m,01:20,3.7,533.0,41 Seats available,78
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,TSRTC - 41362,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:50,06h 10m,02:00,2.9,396.0,33 Seats available,79
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,TSRTC - 1637,GARUDA PLUS (VOLVO / BENZ A.C Multi Axle),20:00,05h 40m,01:40,3.7,533.0,41 Seats available,80
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,TSRTC - 41331,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:10,04h 45m,00:55,3.7,396.0,33 Seats available,81
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,TSRTC - 41310,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:30,06h 00m,02:30,4.1,396.0,32 Seats available,82
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,TSRTC - 1450,RAJADHANI AC (CONVERTED METRO LUXURY),20:40,05h 35m,02:15,2.7,480.0,36 Seats available,83
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,TSRTC - 7770,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:45,05h 00m,01:45,3.4,352.0,30 Seats available,84
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,TSRTC - 41562,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:50,06h 10m,03:00,3.9,396.0,33 Seats available,85
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,TSRTC - 13762,eGARUDA,21:00,06h 10m,03:10,4.4,533.0,30 Seats available,86
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,TSRTC - 41531,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:10,04h 35m,01:45,3.5,396.0,33 Seats available,87
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,TSRTC - 41762,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:30,06h 20m,03:50,3.1,396.0,33 Seats available,88
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,TSRTC - 1049,RAJDHANI (A.C. Semi Sleeper),21:40,04h 20m,02:00,3.0,480.0,37 Seats available,89
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,TSRTC - 7742,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:45,05h 20m,03:05,4.4,396.0,31 Seats available,90
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,IntrCity SmartBus,A/C Seater / Sleeper (2+1),23:45,06h 00m,05:45,4.7,441.0,37 Seats available,91
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,IntrCity SmartBus,A/C Seater / Sleeper (2+1),23:25,06h 50m,06:15,4.7,387.0,41 Seats available,92
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,FRESHBUS,Electric A/C Seater (2+2),22:30,06h 50m,05:20,4.7,450.0,29 Seats available,93
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,AdIntrCity SmartBus,A/C Seater / Sleeper (2+1),23:00,06h 45m,05:45,4.4,410.0,39 Seats available,94
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,FRESHBUS,Electric A/C Seater (2+2),21:30,06h 35m,04:05,4.6,450.0,33 Seats available,95
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,FRESHBUS,Electric A/C Seater (2+2),23:25,06h 30m,05:55,4.6,450.0,36 Seats available,96
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,FRESHBUS,Electric A/C Seater (2+2),17:30,06h 45m,00:15,4.6,450.0,36 Seats available,97
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,AdSai RK Travels,Non A/C Seater / Sleeper (2+1),22:10,07h 20m,05:30,3.8,555.0,31 Seats available,98
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Zingbus Plus,A/C Sleeper (2+1),01:15,06h 45m,08:00,4.6,514.0,3 Seats available,99
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,FRESHBUS,Electric A/C Seater (2+2),16:20,06h 55m,23:15,4.6,480.0,37 Seats available,100
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,FRESHBUS,Electric A/C Seater (2+2),05:00,07h 05m,12:05,4.6,450.0,32 Seats available,101
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Sri Durga Malleswari Travels,A/C Sleeper (2+1),22:30,07h 15m,05:45,4.5,783.0,19 Seats available,102
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,FRESHBUS,Electric A/C Seater (2+2),11:40,07h 30m,19:10,4.6,450.0,33 Seats available,103
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,FRESHBUS,Electric A/C Seater (2+2),10:00,07h 00m,17:00,4.6,450.0,41 Seats available,104
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,FRESHBUS,Electric A/C Seater (2+2),12:30,05h 10m,17:40,4.6,450.0,39 Seats available,105
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,IntrCity SmartBus,A/C Seater / Sleeper (2+1),23:50,06h 20m,06:10,4.5,644.0,21 Seats available,106
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,IntrCity SmartBus,AC Sleeper (2+1),23:40,06h 50m,06:30,4.5,625.0,29 Seats available,107
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Zingbus Plus,A/C Seater / Sleeper (2+1),22:50,06h 50m,05:40,4.6,350.0,27 Seats available,108
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,GMRK Tours and Travels,Volvo A/C Semi Sleeper (2+2),23:45,06h 10m,05:55,4.7,459.0,35 Seats available,109
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Sri Sanvi Tours and Travels,A/C Sleeper (2+1),23:25,05h 52m,05:17,4.6,719.0,26 Seats available,110
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,NueGo,Electric A/C Seater (2+2),09:35,07h 25m,17:00,4.4,332.0,37 Seats available,111
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,NueGo,Electric A/C Seater (2+2),21:50,06h 15m,04:05,4.3,332.0,35 Seats available,112
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Svkdt travels,A/C Sleeper (2+1),23:20,06h 54m,06:14,4.4,740.0,20 Seats available,113
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,NueGo,Electric A/C Seater (2+2),16:00,06h 42m,22:42,4.3,341.0,27 Seats available,114
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,NueGo,Electric A/C Seater (2+2),04:30,07h 30m,12:00,4.3,332.0,5 Seats available,115
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,NueGo,Electric A/C Seater (2+2),06:30,07h 25m,13:55,4.3,332.0,9 Seats available,116
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,NueGo,Electric A/C Seater (2+2),22:30,07h 30m,06:00,4.2,379.0,39 Seats available,117
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,IntrCity SmartBus,Scania AC Multi Axle Sleeper (2+1),23:20,06h 35m,05:55,4.3,699.0,30 Seats available,118
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Sri Durga Malleswari Travels,A/C Seater / Sleeper (2+1),22:40,06h 50m,05:30,4.0,522.0,33 Seats available,119
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Sri Sai Srinivasa Travels,Non A/C Seater / Sleeper (2+1),22:00,06h 57m,04:57,4.6,550.0,30 Seats available,120
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Sri KVR Travels,Non A/C Seater / Sleeper (2+1),23:30,06h 15m,05:45,4.4,765.0,25 Seats available,121
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,IntrCity SmartBus,VE A/C Seater / Sleeper (2+1),23:25,06h 15m,05:40,4.4,469.0,34 Seats available,122
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,FRESHBUS,Electric A/C Seater (2+2),23:45,06h 40m,06:25,4.2,450.0,36 Seats available,123
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,NueGo,Electric A/C Seater (2+2),10:35,07h 25m,18:00,4.2,332.0,40 Seats available,124
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,NueGo,Electric A/C Seater/Sleeper (2+1),23:00,07h 30m,06:30,4.1,427.0,27 Seats available,125
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,NueGo,Electric A/C Seater (2+2),14:35,07h 25m,22:00,4.1,332.0,26 Seats available,126
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Sri KVR Travels,A/C Sleeper (2+1),23:45,05h 50m,05:35,4.2,1239.0,21 Seats available,127
